,location,bhk,total_area,bath,balcony,price,price_per_sqft
1603,CV Raman Nagar,3,1525.0,2.0,3.0,335000.0,219.672131147541
1604,CV Raman Nagar,2,1198.0,2.0,2.0,300000.0,250.41736227045075
1605,CV Raman Nagar,2,1560.0,2.0,2.0,425000.0,272.43589743589746
1606,CV Raman Nagar,3,1590.0,2.0,3.0,425000.0,267.29559748427675
1607,CV Raman Nagar,2,1100.0,2.0,1.0,290000.0,263.6363636363636
1608,CV Raman Nagar,2,1051.0,2.0,3.0,305000.0,290.1998097050428
1609,CV Raman Nagar,1,705.0,1.0,1.0,285000.0,404.25531914893617
1610,CV Raman Nagar,2,1225.0,2.0,2.0,239400.0,195.42857142857142
1611,CV Raman Nagar,2,1000.0,2.0,1.0,192500.0,192.5
1612,CV Raman Nagar,3,1435.0,2.0,2.0,300000.0,209.05923344947735
1613,CV Raman Nagar,2,1020.0,2.0,1.0,275000.0,269.6078431372549
1614,CV Raman Nagar,2,1285.0,2.0,2.0,325000.0,252.9182879377432
1615,CV Raman Nagar,2,1030.0,2.0,1.0,175000.0,169.90291262135923
1616,CV Raman Nagar,3,1836.0,3.0,2.0,740000.0,403.05010893246185
1617,CV Raman Nagar,2,1040.0,2.0,1.0,250000.0,240.3846153846154
1618,CV Raman Nagar,2,1392.0,2.0,1.0,475000.0,341.235632183908
1619,CV Raman Nagar,1,705.0,2.0,1.0,250000.0,354.6099290780142
1620,CV Raman Nagar,2,1125.0,2.0,1.0,230000.0,204.44444444444446
1621,CV Raman Nagar,3,1400.0,2.0,2.0,390000.0,278.57142857142856
1622,CV Raman Nagar,3,1980.0,4.0,2.0,830000.0,419.19191919191917
1623,CV Raman Nagar,3,1400.0,2.0,2.0,390000.0,278.57142857142856
1624,CV Raman Nagar,2,907.0,2.0,2.0,190000.0,209.48180815876515
1625,CV Raman Nagar,2,1392.0,2.0,1.0,550000.0,395.11494252873564
1626,CV Raman Nagar,3,1480.0,3.0,2.0,325000.0,219.59459459459458
1627,CV Raman Nagar,2,1227.0,2.0,2.0,214400.0,174.73512632436837
1628,CV Raman Nagar,2,1225.0,2.0,2.0,240000.0,195.91836734693877
1629,CV Raman Nagar,3,1659.0,3.0,1.0,675000.0,406.871609403255
1631,CV Raman Nagar,2,1310.0,2.0,1.0,310000.0,236.6412213740458
1632,Chamrajpet,3,1475.0,2.0,2.0,600000.0,406.77966101694915
1633,Chamrajpet,4,1900.0,2.0,1.0,850000.0,447.36842105263156
1634,Chamrajpet,2,1350.0,2.0,3.0,900000.0,666.6666666666666
1635,Chamrajpet,2,1050.0,2.0,1.0,810000.0,771.4285714285714
1636,Chamrajpet,4,1660.4,4.0,2.0,1055000.0,635.3890628764153
1637,Chamrajpet,1,505.0,1.0,0.0,425000.0,841.5841584158416
1638,Chamrajpet,3,1565.0,3.0,2.0,494550.0,316.0063897763578
1639,Chamrajpet,2,730.0,1.0,2.0,260000.0,356.16438356164383
1640,Chamrajpet,2,650.0,1.0,1.0,200000.0,307.6923076923077
1642,Chamrajpet,2,650.0,2.0,2.0,225000.0,346.15384615384613
1643,Chamrajpet,3,1650.0,3.0,2.0,575000.0,348.4848484848485
1644,Chandapura,2,650.0,1.0,1.0,85000.0,130.76923076923077
1645,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1646,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1647,Chandapura,2,800.0,1.0,1.0,100000.0,125.0
1648,Chandapura,2,1015.0,2.0,2.0,129400.0,127.48768472906404
1649,Chandapura,1,530.0,1.0,0.0,58300.0,110.0
1650,Chandapura,3,1208.0,3.0,1.0,225000.0,186.25827814569536
1651,Chandapura,3,1190.0,2.0,2.0,151750.0,127.52100840336135
1652,Chandapura,2,1200.0,2.0,2.0,160000.0,133.33333333333334
1653,Chandapura,2,1025.0,2.0,2.0,138400.0,135.02439024390245
1654,Chandapura,1,582.5,1.0,0.0,75675.0,129.91416309012877
1655,Chandapura,2,1015.0,2.0,2.0,129400.0,127.48768472906404
1656,Chandapura,3,1305.0,3.0,1.0,166400.0,127.5095785440613
1657,Chandapura,3,1065.0,2.0,1.0,165000.0,154.92957746478874
1658,Chandapura,2,850.0,1.0,1.0,92500.0,108.82352941176471
1659,Chandapura,2,1201.0,2.0,2.0,135000.0,112.40632805995004
1660,Chandapura,2,1500.0,2.0,1.0,300000.0,200.0
1661,Chandapura,2,850.0,2.0,1.0,127000.0,149.41176470588235
1662,Chandapura,1,590.0,1.0,0.0,67850.0,115.0
1663,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1664,Chandapura,1,630.0,1.0,0.0,69300.0,110.0
1665,Chandapura,3,1185.0,2.0,2.0,151100.0,127.51054852320675
1666,Chandapura,2,1015.0,2.0,2.0,129400.0,127.48768472906404
1667,Chandapura,3,1107.0,2.0,1.0,215000.0,194.21860885275518
1668,Chandapura,1,520.0,1.0,1.0,70200.0,135.0
1669,Chandapura,2,1200.0,1.0,1.0,180000.0,150.0
1670,Chandapura,2,975.0,2.0,1.0,124300.0,127.48717948717949
1671,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1672,Chandapura,2,985.0,2.0,1.0,125600.0,127.51269035532995
1673,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1674,Chandapura,2,975.0,2.0,1.0,124300.0,127.48717948717949
1675,Chandapura,2,700.0,1.0,1.0,95000.0,135.71428571428572
1676,Chandapura,3,1190.0,2.0,2.0,151750.0,127.52100840336135
1677,Chandapura,3,1095.0,2.0,2.0,160000.0,146.11872146118722
1678,Chandapura,4,1891.0,2.0,1.0,330825.00000000006,174.94711792702276
1679,Chandapura,3,1208.51,3.0,2.0,210000.0,173.76769741251624
1680,Chandapura,2,876.0,2.0,2.0,147500.0,168.37899543378995
1681,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1682,Chandapura,3,1505.0,2.0,2.0,210000.0,139.53488372093022
1683,Chandapura,3,1162.5,2.0,1.0,151075.0,129.95698924731184
1684,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1685,Chandapura,2,937.0,2.0,1.0,150000.0,160.08537886872998
1686,Chandapura,2,1025.0,2.0,2.0,138400.0,135.02439024390245
1687,Chandapura,2,975.0,2.0,1.0,124300.0,127.48717948717949
1688,Chandapura,2,800.0,2.0,1.0,125000.0,156.25
1689,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1690,Chandapura,2,778.0,2.0,0.0,126450.0,162.53213367609254
1691,Chandapura,3,1230.0,2.0,2.0,156850.0,127.52032520325203
1692,Chandapura,2,950.0,2.0,1.0,128250.0,135.0
1693,Chandapura,2,1200.0,2.0,1.0,180000.0,150.0
1694,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1695,Chandapura,2,922.0,2.0,1.0,180000.0,195.22776572668113
1696,Chandapura,3,1110.0,2.0,2.0,149850.0,135.0
1697,Chandapura,2,674.0,1.0,1.0,99500.0,147.62611275964392
1698,Chandapura,3,1225.0,3.0,1.0,165400.0,135.0204081632653
1699,Chandapura,3,1305.0,3.0,1.0,166400.0,127.5095785440613
1700,Chandapura,3,1230.0,2.0,2.0,156850.0,127.52032520325203
1701,Chandapura,3,1110.0,2.0,2.0,149850.0,135.0
1702,Chandapura,2,985.0,2.0,1.0,125600.0,127.51269035532995
1703,Chandapura,2,750.0,1.0,1.0,92500.0,123.33333333333333
1704,Chandapura,2,1025.0,2.0,2.0,138400.0,135.02439024390245
1705,Chandapura,3,1190.0,2.0,2.0,151750.0,127.52100840336135
1706,Chandapura,2,1015.0,2.0,2.0,129400.0,127.48768472906404
1707,Chandapura,3,1345.0,2.0,2.0,197500.0,146.84014869888475
1708,Chandapura,3,1033.0,2.0,2.0,152350.0,147.48305905130687
1709,Chandapura,3,971.0,2.0,2.0,190000.0,195.6745623069001
1710,Chandapura,2,1015.0,2.0,2.0,129400.0,127.48768472906404
1711,Chandapura,2,800.0,1.0,2.0,150000.0,187.5
1712,Chandapura,3,1185.0,2.0,2.0,151100.0,127.51054852320675
1713,Chandapura,2,900.0,2.0,3.0,175000.0,194.44444444444446
1714,Chandapura,2,975.0,2.0,1.0,124300.0,127.48717948717949
1715,Chandapura,1,520.0,1.0,1.0,70200.0,135.0
1716,Chandapura,3,1230.0,2.0,2.0,156850.0,127.52032520325203
1717,Chandapura,3,1305.0,3.0,1.0,166400.0,127.5095785440613
1718,Chandapura,3,1323.0,2.0,1.0,210000.0,158.73015873015873
1719,Chandapura,1,410.0,1.0,1.0,50000.0,121.95121951219512
1720,Chandapura,2,985.0,2.0,1.0,125600.0,127.51269035532995
1721,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1722,Chandapura,1,645.0,1.0,1.0,82250.0,127.51937984496124
1723,Chandapura,2,1200.0,2.0,1.0,180000.0,150.0
1724,Chandapura,2,740.0,1.0,1.0,110000.0,148.64864864864865
1725,Chandapura,2,876.0,2.0,2.0,142350.0,162.5
1726,Chandapura,3,1095.0,2.0,2.0,140000.0,127.85388127853881
1727,Chandapura,1,520.0,1.0,1.0,70200.0,135.0
1728,Channasandra,3,1340.0,2.0,2.0,241650.0,180.33582089552237
1729,Channasandra,2,1009.0,2.0,1.0,191700.00000000003,189.99008919722502
1730,Channasandra,2,1065.0,2.0,1.0,175000.0,164.31924882629107
1731,Channasandra,3,1470.0,2.0,1.0,450000.0,306.1224489795918
1732,Channasandra,2,1115.0,2.0,1.0,167250.0,150.0
1733,Channasandra,2,1030.0,2.0,1.0,172500.0,167.4757281553398
1734,Channasandra,6,4200.0,6.0,0.0,900000.0,214.28571428571428
1735,Channasandra,2,1115.0,2.0,1.0,200000.0,179.37219730941703
1736,Channasandra,3,1200.0,3.0,1.0,338850.0,282.375
1737,Channasandra,2,1104.0,2.0,1.0,177500.0,160.77898550724638
1738,Channasandra,2,1160.0,2.0,1.0,275000.0,237.06896551724137
1739,Channasandra,2,1050.0,2.0,2.0,205000.0,195.23809523809524
1740,Channasandra,2,1065.0,2.0,1.0,202350.0,190.0
1741,Channasandra,3,1310.0,2.0,2.0,225000.0,171.75572519083968
1742,Channasandra,2,1070.0,2.0,1.0,190000.0,177.57009345794393
1743,Channasandra,2,1050.0,2.0,1.0,175000.0,166.66666666666666
1744,Channasandra,2,1093.0,2.0,1.0,170000.0,155.5352241537054
1745,Channasandra,2,808.0,2.0,1.0,200000.0,247.52475247524754
1746,Channasandra,2,1010.0,2.0,1.0,180000.0,178.21782178217822
1747,Channasandra,2,1123.0,2.0,1.0,180000.0,160.28495102404275
1748,Channasandra,2,1000.0,2.0,2.0,175000.0,175.0
1749,Channasandra,4,1500.0,4.0,1.0,447250.0,298.1666666666667
1750,Channasandra,3,1330.0,2.0,2.0,259150.0,194.84962406015038
1751,Channasandra,2,1093.0,2.0,1.0,185000.0,169.25892040256176
1752,Channasandra,2,1115.0,2.0,1.0,179000.0,160.53811659192826
1753,Channasandra,3,1500.0,3.0,1.0,309750.0,206.5
1754,Channasandra,3,1800.0,3.0,2.0,300000.0,166.66666666666666
1755,Channasandra,2,830.0,2.0,1.0,181400.0,218.55421686746988
1756,Channasandra,3,1200.0,3.0,1.0,338850.0,282.375
1757,Channasandra,3,1195.0,2.0,1.0,280000.0,234.30962343096235
1758,Channasandra,2,1175.0,2.0,2.0,190000.0,161.70212765957447
1759,Channasandra,2,1200.0,2.0,1.0,230650.0,192.20833333333334
1760,Channasandra,2,1065.0,2.0,1.0,180000.0,169.01408450704224
1761,Channasandra,2,1050.0,2.0,1.0,222049.99999999997,211.47619047619045
1762,Channasandra,2,1010.0,2.0,1.0,160000.0,158.41584158415841
1763,Chikka Tirupathi,4,2600.0,5.0,3.0,600000.0,230.76923076923077
1764,Chikka Tirupathi,4,2325.0,4.0,1.0,600000.0,258.06451612903226
1765,Chikka Tirupathi,3,1808.0,4.0,2.0,401350.0,221.98561946902655
1766,Chikka Tirupathi,3,3297.0,3.0,1.0,675000.0,204.73157415832574
1767,Chikka Tirupathi,4,3500.0,5.0,3.0,750000.0,214.28571428571428
1768,Chikka Tirupathi,3,2646.0,3.0,1.0,495000.0,187.0748299319728
1769,Chikka Tirupathi,4,2704.0,5.0,0.0,525000.0,194.15680473372782
1770,Chikka Tirupathi,3,2325.0,3.0,1.0,475000.0,204.30107526881721
1771,Chikka Tirupathi,4,2325.0,4.0,1.0,600000.0,258.06451612903226
1772,Chikka Tirupathi,4,3250.0,4.0,2.0,680000.0,209.23076923076923
1773,Chikka Tirupathi,4,2665.0,5.0,3.0,625000.0,234.52157598499062
1774,Chikkabanavar,2,950.0,2.0,1.0,200000.0,210.52631578947367
1775,Chikkabanavar,3,1600.0,2.0,0.0,400000.0,250.0
1777,Chikkabanavar,2,600.0,1.0,2.0,125000.0,208.33333333333334
1779,Chikkabanavar,5,2400.0,4.0,0.0,485000.0,202.08333333333334
1780,Chikkabanavar,5,2000.0,4.0,0.0,325000.0,162.5
1781,Chikkabanavar,2,1067.0,2.0,1.0,190000.0,178.06935332708528
1782,Chikkabanavar,3,1320.0,2.0,2.0,230000.0,174.24242424242425
1783,Chikkabanavar,8,4000.0,7.0,0.0,550000.0,137.5
1784,Chikkalasandra,3,1290.0,2.0,2.0,280600.0,217.51937984496124
1785,Chikkalasandra,2,1100.0,2.0,2.0,250000.0,227.27272727272728
1786,Chikkalasandra,2,1208.0,2.0,1.0,245000.0,202.81456953642385
1787,Chikkalasandra,2,875.0,2.0,3.0,264000.0,301.7142857142857
1788,Chikkalasandra,3,1375.0,2.0,1.0,250000.0,181.8181818181818
1789,Chikkalasandra,2,1800.0,1.0,1.0,640000.0,355.55555555555554
1790,Chikkalasandra,2,1070.0,2.0,2.0,250000.0,233.6448598130841
1791,Chikkalasandra,2,1230.0,2.0,2.0,240000.0,195.1219512195122
1792,Chikkalasandra,3,1428.0,2.0,1.0,400000.0,280.1120448179272
1793,Chikkalasandra,2,1070.0,2.0,1.0,214000.0,200.0
1794,Chikkalasandra,3,1310.0,2.0,1.0,262000.0,200.0
1795,Chikkalasandra,3,1270.0,2.0,3.0,276250.0,217.51968503937007
1796,Chikkalasandra,3,1365.0,2.0,2.0,245000.0,179.48717948717947
1797,Chikkalasandra,2,1075.0,2.0,1.0,233800.0,217.48837209302326
1798,Chikkalasandra,3,1230.0,2.0,2.0,267550.0,217.52032520325204
1799,Chikkalasandra,3,1290.0,2.0,2.0,280600.0,217.51937984496124
1800,Chikkalasandra,2,1070.0,2.0,1.0,227399.99999999997,212.5233644859813
1801,Chikkalasandra,2,1100.0,2.0,2.0,250000.0,227.27272727272728
1802,Chikkalasandra,3,1390.0,2.0,3.0,302350.0,217.5179856115108
1803,Chikkalasandra,3,1265.0,2.0,2.0,265600.0,209.9604743083004
1804,Chikkalasandra,2,1224.0,2.0,2.0,225000.0,183.8235294117647
1805,Chikkalasandra,2,1090.0,2.0,1.0,237100.0,217.52293577981652
1806,Chikkalasandra,3,1355.0,3.0,2.0,271000.0,200.0
1807,Chikkalasandra,3,1350.0,2.0,2.0,271000.0,200.74074074074073
1808,Chikkalasandra,2,1325.0,2.0,1.0,295000.0,222.64150943396226
1809,Chikkalasandra,2,1290.0,2.0,2.0,360000.0,279.06976744186045
1810,Chikkalasandra,3,1275.0,2.0,2.0,277300.0,217.49019607843138
1811,Chikkalasandra,3,1425.0,1.0,0.0,270000.0,189.47368421052633
1812,Choodasandra,2,1115.0,2.0,2.0,250000.0,224.2152466367713
1813,Choodasandra,2,1300.0,2.0,3.0,285000.0,219.23076923076923
1814,Choodasandra,3,1530.0,3.0,2.0,385000.0,251.63398692810458
1815,Choodasandra,3,1220.0,3.0,2.0,280000.0,229.50819672131146
1816,Choodasandra,3,1220.0,3.0,2.0,280000.0,229.50819672131146
1817,Choodasandra,2,1197.0,2.0,1.0,315000.0,263.1578947368421
1818,Choodasandra,3,1465.0,3.0,3.0,375000.0,255.9726962457338
1819,Choodasandra,2,1115.0,2.0,1.0,250000.0,224.2152466367713
1820,Choodasandra,2,1215.0,2.0,2.0,295000.0,242.79835390946502
1821,Choodasandra,3,1254.0,2.0,1.0,325000.0,259.170653907496
1822,Choodasandra,3,1580.0,3.0,3.0,525000.0,332.27848101265823
1823,Choodasandra,2,725.0,2.0,2.0,180000.0,248.27586206896552
1824,Choodasandra,4,2429.0,3.0,1.0,1050000.0,432.27665706051874
1825,Choodasandra,3,1220.0,3.0,2.0,280000.0,229.50819672131146
1826,Choodasandra,2,1075.0,2.0,2.0,225000.0,209.30232558139534
1827,Choodasandra,2,1180.0,2.0,1.0,356100.0,301.77966101694915
1828,Choodasandra,2,1140.0,2.0,2.0,310000.0,271.9298245614035
1829,Choodasandra,3,1220.0,3.0,1.0,280000.0,229.50819672131146
1830,Choodasandra,3,1560.0,3.0,2.0,390000.0,250.0
1831,Choodasandra,2,1065.0,2.0,1.0,230000.0,215.96244131455398
1832,Choodasandra,2,1115.0,2.0,2.0,250000.0,224.2152466367713
1833,Choodasandra,3,1220.0,3.0,2.0,280000.0,229.50819672131146
1834,Choodasandra,2,1115.0,2.0,1.0,250000.0,224.2152466367713
1835,Cooke Town,4,3950.0,4.0,1.0,2250000.0,569.620253164557
1836,Cooke Town,3,2388.0,4.0,3.0,1195000.0,500.4187604690117
1837,Cooke Town,2,1710.0,2.0,2.0,1000000.0,584.7953216374269
1838,Cooke Town,2,1310.0,2.0,2.0,555000.0,423.6641221374046
1839,Cooke Town,4,3900.0,5.0,1.0,2075000.0,532.0512820512821
1840,Cooke Town,3,2560.0,4.0,1.0,1550000.0,605.46875
1841,Cooke Town,3,2600.0,3.0,1.0,1875000.0,721.1538461538462
1842,Cooke Town,2,1100.0,2.0,3.0,450000.0,409.09090909090907
1843,Cooke Town,3,2300.0,3.0,1.0,1250000.0,543.4782608695652
1844,Cox Town,3,1975.0,3.0,3.0,750000.0,379.746835443038
1845,Cox Town,3,1650.0,3.0,3.0,500000.0,303.030303030303
1846,Cox Town,3,1730.0,3.0,3.0,700000.0,404.6242774566474
1847,Cox Town,3,1600.0,3.0,1.0,750000.0,468.75
1848,Cox Town,2,1250.0,2.0,2.0,475000.0,380.0
1849,Cox Town,2,1280.0,2.0,1.0,600000.0,468.75
1850,Cox Town,2,1073.0,2.0,2.0,360000.0,335.5079217148183
1851,Cox Town,2,1000.0,2.0,3.0,290000.0,290.0
1852,Cox Town,2,1200.0,2.0,2.0,700000.0,583.3333333333334
1853,Cunningham Road,4,5270.0,4.0,3.0,6250000.0,1185.9582542694498
1854,Cunningham Road,3,3875.0,3.0,2.0,4320000.0,1114.8387096774193
1855,Cunningham Road,3,3875.0,3.0,2.0,4000000.0,1032.258064516129
1856,Cunningham Road,3,3815.0,3.0,1.0,3815000.0,1000.0
1857,Cunningham Road,3,2880.0,3.0,2.0,2505000.0,869.7916666666666
1858,Cunningham Road,3,3489.0,3.0,1.0,3310000.0,948.6959014044139
1859,Cunningham Road,3,4170.0,3.0,2.0,4000000.0,959.2326139088728
1860,Cunningham Road,4,5108.0,5.0,2.0,4975000.0,973.9624119028974
1861,Cunningham Road,3,2700.0,3.0,1.0,2505000.0,927.7777777777778
1862,Cunningham Road,4,7500.0,6.0,2.0,9000000.0,1200.0
1863,Cunningham Road,3,2880.0,3.0,2.0,2800000.0,972.2222222222222
1864,Dasanapura,2,708.0,2.0,2.0,185000.0,261.2994350282486
1865,Dasanapura,2,708.0,1.0,1.0,200000.0,282.4858757062147
1866,Dasanapura,2,965.0,2.0,1.0,212500.0,220.20725388601036
1867,Dasanapura,3,1286.0,3.0,2.0,307200.0,238.88024883359253
1868,Dasanapura,2,1500.0,3.0,1.0,325000.0,216.66666666666666
1869,Dasanapura,2,814.0,2.0,1.0,210000.0,257.985257985258
1870,Dasanapura,2,1163.0,2.0,1.0,325000.0,279.44969905417025
1871,Dasanapura,3,1286.0,2.0,1.0,340000.0,264.38569206842925
1872,Dasanapura,2,708.0,2.0,1.0,155750.0,219.9858757062147
1873,Dasanapura,2,814.0,2.0,1.0,218500.0,268.4275184275184
1874,Dasarahalli,2,1295.0,2.0,1.0,325000.0,250.96525096525096
1875,Dasarahalli,3,1520.0,2.0,1.0,375000.0,246.71052631578948
1876,Dasarahalli,2,1150.0,2.0,0.0,350000.0,304.3478260869565
1877,Dasarahalli,3,2100.0,3.0,3.0,600000.0,285.7142857142857
1878,Dasarahalli,2,1220.0,2.0,2.0,260000.0,213.11475409836066
1879,Dasarahalli,2,1375.0,2.0,1.0,300000.0,218.1818181818182
1880,Dasarahalli,2,1333.0,2.0,1.0,392800.0,294.6736684171043
1881,Dasarahalli,2,1220.0,2.0,2.0,310000.0,254.0983606557377
1882,Devanahalli,4,3210.0,2.0,1.0,960000.0,299.06542056074767
1883,Devanahalli,2,1260.0,2.0,2.0,333900.0,265.0
1884,Devanahalli,3,1282.0,2.0,2.0,342600.0,267.2386895475819
1885,Devanahalli,2,1360.0,2.0,1.0,325000.0,238.97058823529412
1886,Devanahalli,3,1630.0,2.0,1.0,374099.99999999994,229.50920245398768
1887,Devanahalli,2,1408.0,2.0,2.0,425000.0,301.84659090909093
1888,Devanahalli,2,1010.0,2.0,1.0,255000.0,252.47524752475246
1889,Devanahalli,2,1080.0,2.0,0.0,266750.0,246.99074074074073
1890,Devanahalli,5,2400.0,5.0,3.0,500000.0,208.33333333333334
1891,Devanahalli,2,1080.0,2.0,1.0,220000.0,203.7037037037037
1892,Devanahalli,3,1282.0,2.0,2.0,262150.0,204.48517940717628
1893,Devanahalli,2,1174.0,2.0,1.0,295000.0,251.27768313458262
1894,Devanahalli,1,658.0,1.0,1.0,170000.0,258.3586626139818
1895,Devanahalli,1,658.0,1.0,0.0,134550.0,204.48328267477203
1896,Devanahalli,1,698.5,1.0,0.0,142850.0,204.50966356478168
1897,Devanahalli,2,1080.0,2.0,1.0,260000.0,240.74074074074073
1898,Devanahalli,3,1700.0,3.0,0.0,441000.0,259.4117647058824
1899,Devanahalli,3,1498.0,3.0,3.0,395750.0,264.1855807743658
1900,Devanahalli,3,1466.0,3.0,3.0,387950.0,264.63165075034107
1901,Devanahalli,1,775.0,1.0,0.0,195000.0,251.61290322580646
1902,Devanahalli,1,1020.0,2.0,1.0,249350.0,244.4607843137255
1903,Devanahalli,2,1045.0,2.0,2.0,240000.0,229.66507177033492
1904,Devanahalli,3,1550.0,3.0,1.0,425000.0,274.19354838709677
1905,Devanahalli,3,1200.0,2.0,1.0,275400.0,229.5
1906,Devanahalli,2,1340.0,2.0,1.0,325000.0,242.53731343283582
1907,Devanahalli,3,2125.0,3.0,1.0,535000.0,251.76470588235293
1908,Devanahalli,2,1230.0,2.0,1.0,282250.0,229.47154471544715
1909,Devanahalli,2,1360.0,2.0,0.0,312125.0,229.50367647058823
1910,Devanahalli,1,658.0,1.0,1.0,134550.0,204.48328267477203
1911,Devanahalli,3,1290.0,2.0,1.0,310000.0,240.31007751937983
1912,Devanahalli,2,1010.0,2.0,1.0,290000.0,287.1287128712871
1913,Devanahalli,3,1466.0,3.0,3.0,299800.0,204.50204638472033
1914,Devanahalli,3,1520.0,2.0,1.0,348800.0,229.47368421052633
1915,Devanahalli,1,1075.0,2.0,1.0,262850.0,244.51162790697674
1917,Devarachikkanahalli,3,1250.0,2.0,3.0,220000.0,176.0
1918,Devarachikkanahalli,2,1250.0,2.0,2.0,200000.0,160.0
1919,Devarachikkanahalli,2,1200.0,2.0,2.0,415000.0,345.8333333333333
1920,Devarachikkanahalli,2,1170.0,2.0,2.0,200000.0,170.94017094017093
1921,Devarachikkanahalli,1,615.0,1.0,1.0,120000.0,195.1219512195122
1922,Devarachikkanahalli,2,1230.0,2.0,1.0,290000.0,235.77235772357724
1923,Devarachikkanahalli,3,1425.0,2.0,2.0,325000.0,228.0701754385965
1924,Devarachikkanahalli,2,947.0,2.0,2.0,215000.0,227.03273495248152
1925,Devarachikkanahalli,2,1130.0,2.0,2.0,180000.0,159.2920353982301
1926,Devarachikkanahalli,3,1417.0,2.0,2.0,380000.0,268.17219477769936
1927,Devarachikkanahalli,2,1230.0,2.0,1.0,290000.0,235.77235772357724
1928,Devarachikkanahalli,3,1705.0,3.0,2.0,375000.0,219.94134897360703
1929,Devarachikkanahalli,2,1116.0,2.0,1.0,235000.0,210.57347670250897
1930,Devarachikkanahalli,2,991.0,2.0,2.0,200000.0,201.81634712411704
1931,Devarachikkanahalli,3,1700.0,3.0,1.0,355000.0,208.8235294117647
1932,Dodda Nekkundi,2,1260.0,2.0,2.0,275000.0,218.25396825396825
1933,Dodda Nekkundi,2,850.0,2.0,3.0,140000.0,164.7058823529412
1934,Dodda Nekkundi,2,1390.0,2.0,2.0,300000.0,215.8273381294964
1935,Dodda Nekkundi,3,1804.0,3.0,2.0,605000.0,335.3658536585366
1936,Dodda Nekkundi,2,1080.0,2.0,2.0,250000.0,231.4814814814815
1937,Dodda Nekkundi,3,1999.0,3.0,2.0,660000.0,330.16508254127064
1938,Dodda Nekkundi,2,1100.0,2.0,2.0,240000.0,218.1818181818182
1939,Dodda Nekkundi,3,1999.0,3.0,2.0,675000.0,337.6688344172086
1940,Dodda Nekkundi,2,1100.0,2.0,1.0,205750.0,187.04545454545453
1941,Dodda Nekkundi,3,1252.0,2.0,1.0,355000.0,283.54632587859425
1942,Dodda Nekkundi,2,1155.0,2.0,1.0,230000.0,199.13419913419912
1943,Dodda Nekkundi,2,1128.0,2.0,2.0,225000.0,199.46808510638297
1944,Dodda Nekkundi,2,1148.0,2.0,1.0,280000.0,243.90243902439025
1945,Dodda Nekkundi,3,1435.0,3.0,3.0,286000.0,199.30313588850174
1946,Dodda Nekkundi,2,1145.0,2.0,1.0,232500.0,203.05676855895197
1947,Dodda Nekkundi,3,1829.0,3.0,2.0,625000.0,341.7167851284855
1948,Dodda Nekkundi,2,1100.0,2.0,1.0,205799.99999999997,187.09090909090907
1949,Dodda Nekkundi,2,1100.0,2.0,1.0,233750.0,212.5
1950,Dodda Nekkundi,2,1315.0,2.0,2.0,250000.0,190.11406844106463
1951,Dodda Nekkundi,2,1135.0,2.0,2.0,290000.0,255.5066079295154
1952,Dodda Nekkundi,2,1100.0,2.0,1.0,205900.0,187.1818181818182
1953,Dodda Nekkundi,2,1370.0,2.0,2.0,300000.0,218.97810218978103
1954,Dodda Nekkundi,2,1200.0,2.0,2.0,355000.0,295.8333333333333
1955,Dodda Nekkundi,3,1585.0,2.0,2.0,395000.0,249.21135646687696
1956,Dodda Nekkundi,2,1005.0,2.0,2.0,225000.0,223.88059701492537
1957,Dodda Nekkundi,2,1264.0,2.0,1.0,260000.0,205.69620253164558
1958,Doddaballapur,4,1690.0,3.0,2.0,400000.0,236.68639053254438
1959,Doddaballapur,4,4200.0,4.0,3.0,1625000.0,386.9047619047619
1960,Doddaballapur,3,3876.0,3.0,1.0,1500000.0,386.9969040247678
1961,Doddaballapur,3,2776.0,4.0,2.0,975000.0,351.2247838616715
1962,Doddaballapur,3,2440.0,3.0,1.0,710000.0,290.9836065573771
1963,Doddaballapur,4,2400.0,3.0,0.0,1000000.0,416.6666666666667
1964,Doddaballapur,1,654.0,1.0,1.0,245000.0,374.6177370030581
1965,Doddaballapur,4,3206.0,5.0,1.0,1350000.0,421.085464753587
1966,Doddakallasandra,2,1010.0,2.0,1.0,201950.0,199.95049504950495
1967,Doddakallasandra,3,1360.0,2.0,2.0,271950.0,199.96323529411765
1968,Doddakallasandra,3,1460.0,2.0,2.0,291950.0,199.96575342465752
1969,Doddakallasandra,3,1360.0,2.0,2.0,272000.0,200.0
1970,Doddakallasandra,3,1425.0,2.0,2.0,284950.0,199.96491228070175
1971,Doddakallasandra,2,1010.0,2.0,1.0,201950.0,199.95049504950495
1972,Doddakallasandra,2,1072.0,2.0,1.0,214350.0,199.95335820895522
